ID,Sensitivity,Sensitivity_lower_bound,Sensitivity_upper_bound,Specificity,Specificity_lower_bound,Specificity_upper_bound,Precision,Precision_lower_bound,Precision_upper_bound,Balanced Accuracy,Balanced Accuracy_lower_bound,Balanced Accuracy_upper_bound,Accuracy,Accuracy_lower_bound,Accuracy_upper_bound,True Positive,True Positive_lower_bound,True Positive_upper_bound,False Negative,False Negative_lower_bound,False Negative_upper_bound,True Negative,True Negative_lower_bound,True Negative_upper_bound,False Positive,False Positive_lower_bound,False Positive_upper_bound
44,0.019230769230769232,0.0,0.06382978723404255,0.9625167336010709,0.9484396200814111,0.9756427604871448,0.034482758620689655,0.0,0.11538461538461539,0.4908737514159201,0.47593582887700536,0.5139627659574468,0.9011264080100125,0.8798498122653317,0.9211514392991239,1,0.0,3.0,51,38.0,65.0,719,702.0,735.0,28,18.0,39.0
46,0.019230769230769232,0.0,0.06382978723404255,0.9598393574297188,0.9448183041722745,0.973404255319149,0.03225806451612903,0.0,0.10714285714285714,0.48953506333024405,0.4745649263721553,0.5123969484434601,0.8986232790988736,0.8773466833541927,0.9198998748435544,1,0.0,3.0,51,38.0,65.0,717,700.0,734.0,30,20.0,41.0
47,0.019230769230769232,0.0,0.06382978723404255,0.9852744310575636,0.9759679572763685,0.9932975871313673,0.08333333333333333,0.0,0.2727272727272727,0.5022526001441664,0.489247311827957,0.5246595460614152,0.9224030037546934,0.9023779724655819,0.9399249061326659,1,0.0,3.0,51,38.0,65.0,736,720.0,750.0,11,5.0,18.0
50,0.019230769230769232,0.0,0.06382978723404255,0.9879518072289156,0.9796747967479674,0.9947019867549669,0.1,0.0,0.3333333333333333,0.5035912882298424,0.49066666666666664,0.5259685894104741,0.9249061326658323,0.9061326658322904,0.9424280350438048,1,0.0,3.0,51,38.0,65.0,738,723.0,752.0,9,4.0,15.0
36,0.0,0.0,0.0,0.9892904953145917,0.9812583668005355,0.9959893048128342,0.0,0.0,0.0,0.49464524765729584,0.49062918340026773,0.4979946524064171,0.9249061326658323,0.9061326658322904,0.9424280350438048,0,0.0,0.0,52,39.0,66.0,739,724.0,753.0,8,3.0,14.0
37,0.0,0.0,0.0,0.9852744310575636,0.9759679572763685,0.9933065595716198,0.0,0.0,0.0,0.4926372155287818,0.48798397863818427,0.4966532797858099,0.9211514392991239,0.9023779724655819,0.9399249061326659,0,0.0,0.0,52,39.0,66.0,736,721.0,751.0,11,5.0,18.0
39,0.0,0.0,0.0,0.9892904953145917,0.9812834224598931,0.9959839357429718,0.0,0.0,0.0,0.49464524765729584,0.49064171122994654,0.4979919678714859,0.9249061326658323,0.9061326658322904,0.9424280350438048,0,0.0,0.0,52,39.0,66.0,739,724.0,753.0,8,3.0,14.0
43,0.0,0.0,0.0,0.9451137884872824,0.9285714285714286,0.9611260053619303,0.0,0.0,0.0,0.4725568942436412,0.4642857142857143,0.48056300268096513,0.8836045056320401,0.8610763454317898,0.9061326658322904,0,0.0,0.0,52,39.0,67.0,706,688.0,724.0,41,29.0,53.0
48,0.0,0.0,0.0,0.9665327978580991,0.953083109919571,0.9787798408488063,0.0,0.0,0.0,0.48326639892904955,0.4765415549597855,0.48938992042440316,0.9036295369211514,0.8836045056320401,0.9236545682102628,0,0.0,0.0,52,39.0,66.0,722,706.0,738.0,25,16.0,35.0
49,0.0,0.0,0.0,0.9799196787148594,0.9692923898531375,0.9893333333333333,0.0,0.0,0.0,0.4899598393574297,0.48464619492656874,0.49466666666666664,0.9161451814768461,0.8961201501877347,0.934918648310388,0,0.0,0.0,52,39.0,66.0,732,716.0,747.0,15,8.0,23.0
